Time,Value
1.394,-0.000208
1.395,-0.000207
1.396,-0.000207
1.397,-0.000206
1.398,-0.000205
1.399,-0.000204
1.4,-0.000203
1.401,-0.000202
1.402,-0.0002
1.403,-0.000199
1.404,-0.000199
1.405,-0.000198
1.406,-0.000197
1.407,-0.000197
1.408,-0.000197
1.409,-0.000197
1.41,-0.000197
1.411,-0.000198
1.412,-0.000198
1.413,-0.000199
1.414,-0.000199
1.415,-0.0002
1.416,-0.000201
1.417,-0.000202
1.418,-0.000203
1.419,-0.000204
1.42,-0.000205
1.421,-0.000206
1.422,-0.000207
1.423,-0.000208
1.424,-0.000209
1.425,-0.00021
1.426,-0.000211
1.427,-0.000213
1.428,-0.000214
1.429,-0.000216
1.43,-0.000218
1.431,-0.00022
1.432,-0.000222
1.433,-0.000223
1.434,-0.000225
1.435,-0.000226
1.436,-0.000226
1.437,-0.000227
1.438,-0.000227
1.439,-0.000227
1.44,-0.000226
1.441,-0.000226
1.442,-0.000226
1.443,-0.000225
1.444,-0.000224
1.445,-0.000224
1.446,-0.000223
1.447,-0.000222
1.448,-0.000221
1.449,-0.000221
1.45,-0.00022
1.451,-0.00022
1.452,-0.000219
1.453,-0.000218
1.454,-0.000218
1.455,-0.000217
1.456,-0.000216
1.457,-0.000215
1.458,-0.000213
1.459,-0.000212
1.46,-0.00021
1.461,-0.000209
1.462,-0.000207
1.463,-0.000206
1.464,-0.000205
1.465,-0.000203
1.466,-0.000202
1.467,-0.000201
1.468,-0.000199
1.469,-0.000198
1.47,-0.000196
1.471,-0.000193
1.472,-0.000191
1.473,-0.000188
1.474,-0.000185
1.475,-0.000181
1.476,-0.000178
1.477,-0.000174
1.478,-0.00017
1.479,-0.000166
1.48,-0.000162
1.481,-0.000158
1.482,-0.000154
1.483,-0.000151
1.484,-0.000147
1.485,-0.000144
1.486,-0.000141
1.487,-0.000139
1.488,-0.000137
1.489,-0.000135
1.49,-0.000134
1.491,-0.000133
1.492,-0.000132
1.493,-0.000132
1.494,-0.000132
1.495,-0.000132
1.496,-0.000132
1.497,-0.000132
1.498,-0.000133
1.499,-0.000133
1.5,-0.000133
1.501,-0.000134
1.502,-0.000135
1.503,-0.000136
1.504,-0.000137
1.505,-0.000138
1.506,-0.00014
1.507,-0.000141
1.508,-0.000143
1.509,-0.000145
1.51,-0.000147
1.511,-0.000149
1.512,-0.000151
1.513,-0.000153
1.514,-0.000154
1.515,-0.000155
1.516,-0.000156
1.517,-0.000157
1.518,-0.000158
1.519,-0.000159
1.52,-0.00016
1.521,-0.000162
1.522,-0.000163
1.523,-0.000165
1.524,-0.000167
1.525,-0.000168
1.526,-0.00017
1.527,-0.000172
1.528,-0.000174
1.529,-0.000176
1.53,-0.000178
1.531,-0.00018
1.532,-0.000182
1.533,-0.000184
1.534,-0.000185
1.535,-0.000186
1.536,-0.000187
1.537,-0.000188
1.538,-0.000188
1.539,-0.000188
1.54,-0.000188
1.541,-0.000188
1.542,-0.000188
1.543,-0.000188
1.544,-0.000188
1.545,-0.000189
1.546,-0.000189
1.547,-0.000191
1.548,-0.000192
1.549,-0.000193
1.55,-0.000195
1.551,-0.000197
1.552,-0.000199
1.553,-0.0002
1.554,-0.000202
1.555,-0.000204
1.556,-0.000206
1.557,-0.000207
1.558,-0.000209
1.559,-0.000211
1.56,-0.000213
1.561,-0.000215
1.562,-0.000217
1.563,-0.000219
1.564,-0.000222
1.565,-0.000224
1.566,-0.000226
1.567,-0.000229
1.568,-0.000232
1.569,-0.000234
1.57,-0.000237
1.571,-0.00024
1.572,-0.000243
1.573,-0.000246
1.574,-0.000249
1.575,-0.000252
1.576,-0.000254
1.577,-0.000257
1.578,-0.00026
1.579,-0.000263
1.58,-0.000265
1.581,-0.000268
1.582,-0.00027
1.583,-0.000273
1.584,-0.000275
1.585,-0.000277
1.586,-0.000279
1.587,-0.000281
1.588,-0.000283
1.589,-0.000284
1.59,-0.000285
1.591,-0.000286
1.592,-0.000287
1.593,-0.000287
1.594,-0.000286
1.595,-0.000286
1.596,-0.000285
1.597,-0.000283
1.598,-0.000282
1.599,-0.00028
1.6,-0.000278
1.601,-0.000275
1.602,-0.000273
1.603,-0.00027
1.604,-0.000267
1.605,-0.000264
1.606,-0.000261
1.607,-0.000258
1.608,-0.000254
1.609,-0.000251
1.61,-0.000247
1.611,-0.000243
1.612,-0.000238
1.613,-0.000234
1.614,-0.00023
1.615,-0.000226
1.616,-0.000222
1.617,-0.000218
1.618,-0.000214
1.619,-0.00021
1.62,-0.000207
1.621,-0.000204
1.622,-0.000202
1.623,-0.0002
1.624,-0.000199
1.625,-0.000198
1.626,-0.000198
1.627,-0.000198
1.628,-0.000198
1.629,-0.000199
1.63,-0.0002
1.631,-0.000201
1.632,-0.000201
1.633,-0.000202
1.634,-0.000203
1.635,-0.000204
1.636,-0.000205
1.637,-0.000205
1.638,-0.000206
1.639,-0.000206
1.64,-0.000207
1.641,-0.000208
1.642,-0.000208
1.643,-0.000209
1.644,-0.00021
1.645,-0.000212
1.646,-0.000213
1.647,-0.000215
1.648,-0.000217
1.649,-0.000219
1.65,-0.000221
1.651,-0.000223
1.652,-0.000226
1.653,-0.000228
1.654,-0.00023
1.655,-0.000232
1.656,-0.000233
1.657,-0.000235
1.658,-0.000236
1.659,-0.000237
1.66,-0.000238
1.661,-0.000239
1.662,-0.000239
1.663,-0.00024
1.664,-0.000241
1.665,-0.000242
1.666,-0.000243
1.667,-0.000244
1.668,-0.000246
1.669,-0.000247
1.67,-0.000248
1.671,-0.000249
1.672,-0.00025
1.673,-0.000251
1.674,-0.000252
1.675,-0.000253
1.676,-0.000254
1.677,-0.000255
1.678,-0.000256
1.679,-0.000257
1.68,-0.000258
1.681,-0.000259
1.682,-0.000261
1.683,-0.000262
1.684,-0.000264
1.685,-0.000266
1.686,-0.000268
1.687,-0.000271
1.688,-0.000273
1.689,-0.000275
1.69,-0.000278
1.691,-0.00028
1.692,-0.000282
1.693,-0.000283
1.694,-0.000284
1.695,-0.000285
1.696,-0.000285
1.697,-0.000286
1.698,-0.000285
1.699,-0.000285
1.7,-0.000284
1.701,-0.000283
1.702,-0.000282
1.703,-0.000281
1.704,-0.000281
1.705,-0.00028
1.706,-0.000279
1.707,-0.000278
1.708,-0.000277
1.709,-0.000276
1.71,-0.000275
1.711,-0.000275
1.712,-0.000274
1.713,-0.000273
1.714,-0.000272
1.715,-0.000271
1.716,-0.00027
1.717,-0.000269
1.718,-0.000267
1.719,-0.000266
1.72,-0.000264
1.721,-0.000262
1.722,-0.000261
1.723,-0.000259
1.724,-0.000258
1.725,-0.000256
1.726,-0.000255
1.727,-0.000254
1.728,-0.000254
1.729,-0.000253
1.73,-0.000253
1.731,-0.000254
1.732,-0.000254
1.733,-0.000254
1.734,-0.000254
1.735,-0.000254
1.736,-0.000254
1.737,-0.000253
1.738,-0.000253
1.739,-0.000252
1.74,-0.000251
1.741,-0.00025
1.742,-0.000249
1.743,-0.000248
1.744,-0.000246
1.745,-0.000246
1.746,-0.000245
1.747,-0.000244
1.748,-0.000243
1.749,-0.000243
1.75,-0.000242
1.751,-0.000241
1.752,-0.00024
1.753,-0.000239
1.754,-0.000238
1.755,-0.000237
1.756,-0.000236
1.757,-0.000234
1.758,-0.000233
1.759,-0.000232
1.76,-0.00023
1.761,-0.000229
1.762,-0.000228
1.763,-0.000227
1.764,-0.000226
1.765,-0.000225
1.766,-0.000225
1.767,-0.000225
1.768,-0.000224
1.769,-0.000224
1.77,-0.000224
1.771,-0.000224
1.772,-0.000224
1.773,-0.000225
1.774,-0.000225
1.775,-0.000226
1.776,-0.000226
1.777,-0.000227
1.778,-0.000228
1.779,-0.000229
1.78,-0.00023
1.781,-0.000231
1.782,-0.000232
1.783,-0.000234
1.784,-0.000236
1.785,-0.000238
1.786,-0.00024
1.787,-0.000243
1.788,-0.000246
1.789,-0.000249
1.79,-0.000252
1.791,-0.000255
1.792,-0.000258
1.793,-0.00026
1.794,-0.000263
1.795,-0.000265
1.796,-0.000268
1.797,-0.00027
1.798,-0.000271
1.799,-0.000273
1.8,-0.000275
1.801,-0.000277
1.802,-0.000278
1.803,-0.00028
1.804,-0.000282
1.805,-0.000283
1.806,-0.000285
1.807,-0.000286
1.808,-0.000288
1.809,-0.000289
1.81,-0.00029
1.811,-0.000292
1.812,-0.000292
1.813,-0.000293
1.814,-0.000293
1.815,-0.000293
1.816,-0.000293
1.817,-0.000293
1.818,-0.000292
1.819,-0.000291
1.82,-0.00029
1.821,-0.000289
1.822,-0.000288
1.823,-0.000286
1.824,-0.000285
1.825,-0.000284
1.826,-0.000282
1.827,-0.000281
1.828,-0.00028
1.829,-0.000279
1.83,-0.000278
1.831,-0.000277
1.832,-0.000276
1.833,-0.000275
1.834,-0.000274
1.835,-0.000273
1.836,-0.000271
1.837,-0.00027
1.838,-0.000268
1.839,-0.000267
1.84,-0.000265
1.841,-0.000264
1.842,-0.000262
1.843,-0.000261
1.844,-0.00026
1.845,-0.000259
1.846,-0.000259
1.847,-0.000258
1.848,-0.000258
1.849,-0.000257
1.85,-0.000257
1.851,-0.000257
1.852,-0.000256
1.853,-0.000256
1.854,-0.000255
1.855,-0.000255
1.856,-0.000254
1.857,-0.000253
1.858,-0.000252
1.859,-0.00025
1.86,-0.000249
1.861,-0.000248
1.862,-0.000246
1.863,-0.000245
1.864,-0.000243
1.865,-0.000242
1.866,-0.00024
1.867,-0.000239
1.868,-0.000238
1.869,-0.000237
1.87,-0.000236
1.871,-0.000235
1.872,-0.000234
1.873,-0.000233
1.874,-0.000232
1.875,-0.000231
1.876,-0.00023
1.877,-0.000228
1.878,-0.000227
1.879,-0.000226
1.88,-0.000226
1.881,-0.000226
1.882,-0.000226
1.883,-0.000226
1.884,-0.000226
1.885,-0.000227
1.886,-0.000228
1.887,-0.000229
1.888,-0.000231
1.889,-0.000232
1.89,-0.000233
1.891,-0.000235
1.892,-0.000236
1.893,-0.000237
1.894,-0.000238
1.895,-0.000238
1.896,-0.000239
1.897,-0.000239
1.898,-0.000239
1.899,-0.000238
1.9,-0.000238
1.901,-0.000237
1.902,-0.000237
1.903,-0.000236
1.904,-0.000236
1.905,-0.000236
1.906,-0.000235
1.907,-0.000235
1.908,-0.000234
1.909,-0.000234
1.91,-0.000233
1.911,-0.000233
1.912,-0.000232
1.913,-0.000231
1.914,-0.00023
1.915,-0.000228
1.916,-0.000227
1.917,-0.000226
1.918,-0.000225
1.919,-0.000224
1.92,-0.000223
1.921,-0.000222
1.922,-0.000222
1.923,-0.000222
1.924,-0.000222
1.925,-0.000223
1.926,-0.000224
1.927,-0.000225
1.928,-0.000226
1.929,-0.000227
1.93,-0.000228
1.931,-0.000229
1.932,-0.00023
1.933,-0.000231
1.934,-0.000233
1.935,-0.000234
1.936,-0.000235
1.937,-0.000236
1.938,-0.000237
1.939,-0.000238
1.94,-0.000239
1.941,-0.00024
1.942,-0.000241
1.943,-0.000242
1.944,-0.000244
1.945,-0.000245
1.946,-0.000247
1.947,-0.000248
1.948,-0.00025
1.949,-0.000251
1.95,-0.000252
1.951,-0.000252
1.952,-0.000252
1.953,-0.000252
1.954,-0.000251
1.955,-0.00025
1.956,-0.000248
1.957,-0.000246
1.958,-0.000244
1.959,-0.000242
1.96,-0.000239
1.961,-0.000237
1.962,-0.000235
1.963,-0.000232
1.964,-0.00023
1.965,-0.000228
1.966,-0.000227
1.967,-0.000225
1.968,-0.000223
1.969,-0.000222
1.97,-0.000221
1.971,-0.000219
1.972,-0.000218
1.973,-0.000216
1.974,-0.000215
1.975,-0.000214
1.976,-0.000212
1.977,-0.000211
1.978,-0.00021
1.979,-0.000209
1.98,-0.000207
1.981,-0.000206
1.982,-0.000206
1.983,-0.000205
1.984,-0.000204
1.985,-0.000204
1.986,-0.000204
1.987,-0.000204
1.988,-0.000204
1.989,-0.000205
1.99,-0.000206
1.991,-0.000206
1.992,-0.000207
1.993,-0.000208
1.994,-0.000209
1.995,-0.00021
1.996,-0.000211
1.997,-0.000212
1.998,-0.000214
1.999,-0.000215
2,-0.000216
2.001,-0.000218
2.002,-0.00022
2.003,-0.000222
2.004,-0.000224
2.005,-0.000226
2.006,-0.000229
2.007,-0.000232
2.008,-0.000235
2.009,-0.000239
2.01,-0.000243
2.011,-0.000247
2.012,-0.000251
2.013,-0.000254
2.014,-0.000258
2.015,-0.000261
2.016,-0.000264
2.017,-0.000267
2.018,-0.000269
2.019,-0.000271
2.02,-0.000272
2.021,-0.000273
2.022,-0.000275
2.023,-0.000276
2.024,-0.000277
2.025,-0.000278
2.026,-0.000279
2.027,-0.00028
2.028,-0.000281
2.029,-0.000281
2.03,-0.000281
2.031,-0.000281
2.032,-0.000281
2.033,-0.000281
2.034,-0.00028
2.035,-0.000279
2.036,-0.000278
2.037,-0.000277
2.038,-0.000276
2.039,-0.000274
2.04,-0.000273
2.041,-0.000271
2.042,-0.00027
2.043,-0.000269
2.044,-0.000268
2.045,-0.000267
2.046,-0.000266
2.047,-0.000266
2.048,-0.000265
2.049,-0.000265
2.05,-0.000265
2.051,-0.000264
2.052,-0.000264
2.053,-0.000264
2.054,-0.000264
2.055,-0.000263
2.056,-0.000263
2.057,-0.000263
2.058,-0.000262
2.059,-0.000262
2.06,-0.000262
2.061,-0.000262
2.062,-0.000262
2.063,-0.000262
2.064,-0.000263
2.065,-0.000263
2.066,-0.000264
2.067,-0.000265
2.068,-0.000266
2.069,-0.000267
2.07,-0.000267
2.071,-0.000268
2.072,-0.000268
2.073,-0.000268
2.074,-0.000268
2.075,-0.000267
2.076,-0.000266
2.077,-0.000265
2.078,-0.000264
2.079,-0.000262
2.08,-0.00026
2.081,-0.000259
2.082,-0.000257
2.083,-0.000255
2.084,-0.000253
2.085,-0.000251
2.086,-0.00025
2.087,-0.000248
2.088,-0.000246
2.089,-0.000245
2.09,-0.000243
2.091,-0.000241
2.092,-0.000239
2.093,-0.000236
2.094,-0.000234
2.095,-0.000231
2.096,-0.000228
2.097,-0.000225
2.098,-0.000222
2.099,-0.00022
2.1,-0.000217
2.101,-0.000215
2.102,-0.000213
2.103,-0.000212
2.104,-0.00021
2.105,-0.000209
2.106,-0.000209
2.107,-0.000208
2.108,-0.000208
2.109,-0.000209
2.11,-0.000209
2.111,-0.000209
2.112,-0.000209
2.113,-0.00021
2.114,-0.00021
2.115,-0.00021
2.116,-0.00021
2.117,-0.00021
2.118,-0.00021
2.119,-0.00021
2.12,-0.000209
2.121,-0.000209
2.122,-0.000208
2.123,-0.000208
2.124,-0.000208
2.125,-0.000208
2.126,-0.000207
2.127,-0.000207
2.128,-0.000207
2.129,-0.000206
2.13,-0.000206
2.131,-0.000205
2.132,-0.000204
2.133,-0.000203
2.134,-0.000202
2.135,-0.0002
2.136,-0.000198
2.137,-0.000195
2.138,-0.000192
2.139,-0.000189
2.14,-0.000186
2.141,-0.000183
2.142,-0.000179
2.143,-0.000176
2.144,-0.000173
2.145,-0.00017
2.146,-0.000167
2.147,-0.000164
2.148,-0.000162
2.149,-0.000159
2.15,-0.000157
2.151,-0.000155
2.152,-0.000153
2.153,-0.000151
2.154,-0.000149
2.155,-0.000148
2.156,-0.000146
2.157,-0.000144
2.158,-0.000143
2.159,-0.000142
2.16,-0.00014
2.161,-0.000139
2.162,-0.000138
2.163,-0.000137
2.164,-0.000137
2.165,-0.000136
2.166,-0.000136
2.167,-0.000136
2.168,-0.000136
2.169,-0.000137
2.17,-0.000137
2.171,-0.000137
2.172,-0.000137
2.173,-0.000138
2.174,-0.000138
2.175,-0.000138
2.176,-0.000138
2.177,-0.000138
2.178,-0.000138
2.179,-0.000138
2.18,-0.000139
2.181,-0.000139
2.182,-0.00014
2.183,-0.000141
2.184,-0.000142
2.185,-0.000143
2.186,-0.000145
2.187,-0.000147
2.188,-0.000149
2.189,-0.000151
2.19,-0.000154
2.191,-0.000156
2.192,-0.000158
2.193,-0.000161
2.194,-0.000163
2.195,-0.000165
2.196,-0.000167
2.197,-0.000169
2.198,-0.000171
2.199,-0.000174
2.2,-0.000176
2.201,-0.000179
2.202,-0.000182
2.203,-0.000185
2.204,-0.000189
2.205,-0.000192
2.206,-0.000196
2.207,-0.0002
2.208,-0.000203
2.209,-0.000207
2.21,-0.00021
2.211,-0.000214
2.212,-0.000217
2.213,-0.000219
2.214,-0.000221
2.215,-0.000223
2.216,-0.000225
2.217,-0.000227
2.218,-0.000228
2.219,-0.000229
2.22,-0.000231
2.221,-0.000232
2.222,-0.000233
2.223,-0.000233
2.224,-0.000234
2.225,-0.000235
2.226,-0.000236
2.227,-0.000236
2.228,-0.000237
2.229,-0.000237
2.23,-0.000238
2.231,-0.000238
2.232,-0.000238
2.233,-0.000238
2.234,-0.000238
2.235,-0.000238
2.236,-0.000238
2.237,-0.000238
2.238,-0.000238
2.239,-0.000238
2.24,-0.000238
2.241,-0.000238
2.242,-0.000239
2.243,-0.00024
2.244,-0.000241
2.245,-0.000243
2.246,-0.000245
2.247,-0.000248
2.248,-0.00025
2.249,-0.000253
2.25,-0.000256
2.251,-0.000258
2.252,-0.000261
2.253,-0.000264
2.254,-0.000266
2.255,-0.000269
2.256,-0.000272
2.257,-0.000275
2.258,-0.000277
2.259,-0.00028
2.26,-0.000283
2.261,-0.000286
2.262,-0.000289
2.263,-0.000292
2.264,-0.000295
2.265,-0.000299
2.266,-0.000302
2.267,-0.000306
2.268,-0.000309
2.269,-0.000313
2.27,-0.000316
2.271,-0.000319
2.272,-0.000322
2.273,-0.000324
2.274,-0.000326
2.275,-0.000328
2.276,-0.000329
2.277,-0.00033
2.278,-0.000331
2.279,-0.000332
2.28,-0.000332
2.281,-0.000333
2.282,-0.000334
2.283,-0.000335
2.284,-0.000336
2.285,-0.000337
2.286,-0.000338
2.287,-0.00034
2.288,-0.000341
2.289,-0.000343
2.29,-0.000344
2.291,-0.000345
2.292,-0.000346
2.293,-0.000347
2.294,-0.000348
2.295,-0.000348
2.296,-0.000349
2.297,-0.000349
2.298,-0.000349
2.299,-0.000349
2.3,-0.00035
2.301,-0.00035
2.302,-0.00035
2.303,-0.000351
2.304,-0.000351
2.305,-0.000351
2.306,-0.000351
2.307,-0.000351
2.308,-0.000352
2.309,-0.000352
2.31,-0.000352
2.311,-0.000351
2.312,-0.000351
2.313,-0.00035
2.314,-0.000349
2.315,-0.000348
2.316,-0.000347
2.317,-0.000345
2.318,-0.000343
2.319,-0.000341
2.32,-0.000339
2.321,-0.000336
2.322,-0.000334
2.323,-0.000331
2.324,-0.000329
2.325,-0.000327
2.326,-0.000325
2.327,-0.000323
2.328,-0.000321
2.329,-0.000319
2.33,-0.000317
2.331,-0.000315
2.332,-0.000312
2.333,-0.00031
2.334,-0.000307
2.335,-0.000305
2.336,-0.000302
2.337,-0.000299
2.338,-0.000297
2.339,-0.000294
2.34,-0.000292
2.341,-0.00029
2.342,-0.000288
2.343,-0.000286
2.344,-0.000285
2.345,-0.000284
2.346,-0.000283
2.347,-0.000283
2.348,-0.000283
2.349,-0.000284
2.35,-0.000285
2.351,-0.000285
2.352,-0.000286
2.353,-0.000287
2.354,-0.000289
2.355,-0.00029
2.356,-0.000291
2.357,-0.000292
2.358,-0.000293
2.359,-0.000295
2.36,-0.000297
2.361,-0.000299
2.362,-0.000301
2.363,-0.000303
2.364,-0.000305
2.365,-0.000307
2.366,-0.000309
2.367,-0.000311
2.368,-0.000313
2.369,-0.000315
2.37,-0.000318
2.371,-0.00032
2.372,-0.000322
2.373,-0.000324
2.374,-0.000325
2.375,-0.000327
2.376,-0.000328
2.377,-0.00033
2.378,-0.000331
2.379,-0.000333
2.38,-0.000334
2.381,-0.000336
2.382,-0.000337
2.383,-0.000338
2.384,-0.00034
2.385,-0.000341
2.386,-0.000343
2.387,-0.000344
2.388,-0.000345
2.389,-0.000346
2.39,-0.000347
2.391,-0.000348
2.392,-0.000348
2.393,-0.000349
2.394,-0.000349
2.395,-0.00035
2.396,-0.00035
2.397,-0.00035
2.398,-0.000351
2.399,-0.000351
2.4,-0.000351
2.401,-0.000352
2.402,-0.000352
2.403,-0.000352
2.404,-0.000353
2.405,-0.000353
2.406,-0.000354
2.407,-0.000355
2.408,-0.000355
2.409,-0.000356
2.41,-0.000356
2.411,-0.000356
2.412,-0.000356
2.413,-0.000356
2.414,-0.000356
2.415,-0.000355
2.416,-0.000354
2.417,-0.000354
2.418,-0.000353
2.419,-0.000352
2.42,-0.000352
2.421,-0.000351
2.422,-0.000351
2.423,-0.000351
2.424,-0.00035
2.425,-0.00035
2.426,-0.00035
2.427,-0.00035
2.428,-0.00035
2.429,-0.00035
2.43,-0.00035
2.431,-0.00035
2.432,-0.00035
2.433,-0.000349
2.434,-0.000349
2.435,-0.000348
2.436,-0.000348
2.437,-0.000347
2.438,-0.000347
2.439,-0.000347
2.44,-0.000347
2.441,-0.000347
2.442,-0.000348
2.443,-0.000349
2.444,-0.00035
2.445,-0.000352
2.446,-0.000353
2.447,-0.000354
2.448,-0.000356
2.449,-0.000357
2.45,-0.000358
2.451,-0.000359
2.452,-0.00036
2.453,-0.00036
2.454,-0.00036
2.455,-0.000361
2.456,-0.000361
2.457,-0.00036
2.458,-0.00036
2.459,-0.00036
2.46,-0.00036
2.461,-0.00036
2.462,-0.000359
2.463,-0.000359
2.464,-0.000359
2.465,-0.000359
2.466,-0.000359
2.467,-0.000358
2.468,-0.000358
2.469,-0.000357
2.47,-0.000356
2.471,-0.000355
2.472,-0.000354
2.473,-0.000352
2.474,-0.000349
2.475,-0.000346
2.476,-0.000343
2.477,-0.000339
2.478,-0.000334
2.479,-0.000329
2.48,-0.000324
2.481,-0.000318
2.482,-0.000313
2.483,-0.000307
2.484,-0.000302
2.485,-0.000296
2.486,-0.00029
2.487,-0.000284
2.488,-0.000278
2.489,-0.000272
2.49,-0.000267
2.491,-0.000261
2.492,-0.000255
2.493,-0.00025
2.494,-0.000244
2.495,-0.000239
2.496,-0.000234
2.497,-0.000229
2.498,-0.000224
2.499,-0.000219
2.5,-0.000215
2.501,-0.000211
2.502,-0.000207
2.503,-0.000204
2.504,-0.000202
2.505,-0.000199
2.506,-0.000197
2.507,-0.000196
2.508,-0.000195
2.509,-0.000194
2.51,-0.000193
2.511,-0.000192
2.512,-0.000192
2.513,-0.000192
2.514,-0.000192
2.515,-0.000192
2.516,-0.000192
2.517,-0.000192
2.518,-0.000193
2.519,-0.000194
2.52,-0.000195
2.521,-0.000196
2.522,-0.000198
2.523,-0.0002
2.524,-0.000202
2.525,-0.000205
2.526,-0.000208
2.527,-0.000211
2.528,-0.000214
2.529,-0.000218
2.53,-0.000222
2.531,-0.000225
2.532,-0.000229
2.533,-0.000232
2.534,-0.000235
2.535,-0.000238
2.536,-0.000242
2.537,-0.000244
2.538,-0.000247
2.539,-0.00025
2.54,-0.000253
2.541,-0.000255
2.542,-0.000258
2.543,-0.000261
2.544,-0.000263
2.545,-0.000266
2.546,-0.000268
2.547,-0.00027
2.548,-0.000272
2.549,-0.000274
2.55,-0.000275
2.551,-0.000276
2.552,-0.000277
2.553,-0.000277
2.554,-0.000277
2.555,-0.000277
2.556,-0.000276
2.557,-0.000275
2.558,-0.000273
2.559,-0.000271
2.56,-0.000269
2.561,-0.000266
2.562,-0.000264
2.563,-0.000261
2.564,-0.000259
2.565,-0.000256
2.566,-0.000254
2.567,-0.000251
2.568,-0.000248
2.569,-0.000245
2.57,-0.000242
2.571,-0.000238
2.572,-0.000234
2.573,-0.00023
2.574,-0.000226
2.575,-0.000222
2.576,-0.000217
2.577,-0.000213
2.578,-0.000208
2.579,-0.000204
2.58,-0.0002
2.581,-0.000196
2.582,-0.000193
2.583,-0.00019
2.584,-0.000187
2.585,-0.000185
2.586,-0.000184
2.587,-0.000183
2.588,-0.000182
2.589,-0.000181
2.59,-0.000181
2.591,-0.00018
2.592,-0.00018
2.593,-0.00018
2.594,-0.00018
2.595,-0.000181
2.596,-0.000181
2.597,-0.000182
2.598,-0.000183
2.599,-0.000184
2.6,-0.000184
2.601,-0.000186
2.602,-0.000187
2.603,-0.000188
2.604,-0.000189
2.605,-0.00019
2.606,-0.000191
2.607,-0.000192
2.608,-0.000193
2.609,-0.000194
2.61,-0.000194
2.611,-0.000195
2.612,-0.000195
2.613,-0.000195
2.614,-0.000195
2.615,-0.000194
2.616,-0.000193
2.617,-0.000192
2.618,-0.000191
2.619,-0.00019
2.62,-0.000188
2.621,-0.000187
2.622,-0.000186
2.623,-0.000185
2.624,-0.000184
2.625,-0.000183
2.626,-0.000182
2.627,-0.000181
2.628,-0.00018
2.629,-0.000179
2.63,-0.000178
2.631,-0.000177
2.632,-0.000176
2.633,-0.000175
2.634,-0.000173
2.635,-0.000172
2.636,-0.00017
2.637,-0.000168
2.638,-0.000166
2.639,-0.000165
2.64,-0.000163
2.641,-0.000161
2.642,-0.00016
2.643,-0.000158
2.644,-0.000157
2.645,-0.000156
2.646,-0.000156
2.647,-0.000155
2.648,-0.000155
2.649,-0.000154
2.65,-0.000154
2.651,-0.000154
2.652,-0.000154
2.653,-0.000155
2.654,-0.000155
2.655,-0.000155
2.656,-0.000155
2.657,-0.000154
2.658,-0.000153
2.659,-0.000153
2.66,-0.000152
2.661,-0.00015
2.662,-0.000149
2.663,-0.000148
2.664,-0.000147
2.665,-0.000146
2.666,-0.000144
2.667,-0.000143
2.668,-0.000142
2.669,-0.00014
2.67,-0.000138
2.671,-0.000136
2.672,-0.000134
2.673,-0.000131
2.674,-0.000128
2.675,-0.000125
2.676,-0.000121
2.677,-0.000118
2.678,-0.000114
2.679,-0.00011
2.68,-0.000106
